14, 11,3.064297,15.8101,9.193934,9.437198, 0.06344987, 15.8101
14, 12,4.364028,18.03229,9.437198,11.19816, 0.06344987, 18.03229
14, 13,3.829806,16.15069,11.19816,9.990246, 0.06979486, 16.15069
14, 14,4.339789,18.349,9.990246,11.3444, 0.05932564, 18.349
14, 15,3.963462,20.41319,11.3444,12.18833, 0.05932564, 20.41319
14, 16,3.434734,17.03936,12.18833,10.23705, 0.0652582, 17.03936
14, 17,2.861618,15.56202,10.23705,9.211818, 0.05546947, 15.56202
14, 18,3.150623,14.28734,9.211818,8.71898, 0.04714905, 14.28734
14, 19,3.929408,17.1175,8.71898,10.52346, 0.04714905, 17.1175
14, 20,3.641829,15.06098,10.52346,9.351405, 0.05186396, 15.06098
14, 21,3.972653,17.23355,9.351405,10.6031, 0.04408437, 17.23355
14, 22,3.400803,17.43997,10.6031,10.42038, 0.04408437, 17.43997
14, 23,3.367702,16.11822,10.42038,9.742959, 0.03747171, 16.11822
14, 24,3.289874,18.84621,9.742959,11.06804, 0.03185096, 18.84621
14, 25,2.504435,16.11343,11.06804,9.308934, 0.03185096, 16.11343
14, 26,3.142686,17.66189,9.308934,10.40229, 0.02707331, 17.66189
14, 27,3.741058,15.69394,10.40229,9.717499, 0.02707331, 15.69394
14, 28,3.805893,17.84254,9.717499,10.82421, 0.02301232, 17.84254
14, 29,3.309446,17.17043,10.82421,10.23994, 0.02301232, 17.17043
14, 30,4.811572,17.47501,10.23994,11.14329, 0.01956047, 17.47501
17, 1,2.316027,4.212462,0,3.264245, 0.13, 4.212462
17, 2,0.5600641,2.169928,3.264245,1.364996, 0.13, 2.169928
17, 3,1.088171,4.096951,1.364996,2.592561, 0.1105, 4.096951
17, 4,1.189056,1.714261,2.592561,1.451659, 0.1105, 1.714261
18, 1,3.715377,16.63062,0,10.173, 0.13, 16.63062
18, 2,4.984271,16.02807,10.173,10.50617, 0.13, 16.02807
18, 3,4.104351,14.63779,10.50617,9.37107, 0.143, 14.63779
18, 4,2.655207,17.00481,9.37107,9.830009, 0.12155, 17.00481
18, 5,2.259462,15.28002,9.830009,8.769742, 0.12155, 15.28002
18, 6,3.295567,14.97165,8.769742,9.133608, 0.1033175, 14.97165
18, 7,3.839753,15.52497,9.133608,9.682364, 0.1033175, 15.52497
18, 8,4.539062,16.96727,9.682364,10.75316, 0.1136492, 16.96727
18, 9,7.226761,22.66529,10.75316,14.94603, 0.1136492, 22.66529
18, 10,4.628055,16.86733,14.94603,10.74769, 0.1250142, 16.86733
18, 11,6.320555,18.34212,10.74769,12.33134, 0.1062621, 18.34212
18, 12,3.61642,17.3802,12.33134,10.49831, 0.1062621, 17.3802
18, 13,3.676824,18.08054,10.49831,10.87868, 0.09032275, 18.08054
18, 14,5.586516,22.39715,10.87868,13.99183, 0.09032275, 22.39715
18, 15,4.433247,22.58748,13.99183,13.51036, 0.09935503, 22.58748
18, 16,4.762921,24.08279,13.51036,14.42286, 0.08445177, 24.08279
18, 17,4.508788,18.97577,14.42286,11.74228, 0.08445177, 18.97577
18, 18,3.53137,17.0532,11.74228,10.29229, 0.07178401, 17.0532
18, 19,3.381787,21.20665,10.29229,12.29422, 0.06101641, 21.20665
18, 20,5.918988,26.29357,12.29422,16.10628, 0.06101641, 26.29357
18, 21,4.423133,19.05288,16.10628,11.738, 0.06711806, 19.05288
18, 22,4.446801,19.91021,11.738,12.1785, 0.05705035, 19.91021
18, 23,4.807841,20.3786,12.1785,12.59322, 0.05705035, 20.3786
18, 24,4.586902,22.89961,12.59322,13.74325, 0.06275539, 22.89961
18, 25,3.205769,16.63283,13.74325,9.919299, 0.06275539, 16.63283
18, 26,6.648118,27.38531,9.919299,17.01671, 0.05334209, 27.38531
18, 27,3.525695,22.23785,17.01671,12.88177, 0.05334209, 22.23785
18, 28,4.77983,16.9417,12.88177,10.86077, 0.04534077, 16.9417
18, 29,3.846973,16.69889,10.86077,10.27293, 0.03853966, 16.69889
18, 30,8.354802,25.94766,10.27293,17.15123, 0.03853966, 25.94766
21, 1,2.024976,3.093676,0,2.559326, 0.13, 3.093676
21, 2,0.8641524,3.457688,2.559326,2.16092, 0.13, 3.457688
21, 3,1.421427,2.803519,2.16092,2.112473, 0.1105, 2.803519
21, 4,0.01657595,0.5418025,2.112473,0.2791892, 0.1105, 0.5418025
22, 1,4.026847,20.65455,0,12.3407, 0.13, 20.65455
22, 2,4.215583,19.06734,12.3407,11.64146, 0.13, 19.06734
22, 3,2.29088,15.35327,11.64146,8.822076, 0.1105, 15.35327
22, 4,3.06808,18.04589,8.822076,10.55698, 0.09392501, 18.04589
22, 5,4.105333,22.71765,10.55698,13.41149, 0.09392501, 22.71765
22, 6,4.876945,16.24071,13.41149,10.55883, 0.1033175, 16.24071
22, 7,3.71274,16.76856,10.55883,10.24065, 0.08781988, 16.76856
22, 8,3.769062,18.95868,10.24065,11.36387, 0.07464691, 18.95868
22, 9,8.829735,25.50366,11.36387,17.1667, 0.07464691, 25.50366
22, 10,5.076503,20.17984,17.1667,12.62817, 0.0821116, 20.17984
22, 11,5.664869,23.34329,12.62817,14.50408, 0.06979486, 23.34329
22, 12,4.360326,22.03176,14.50408,13.19604, 0.06979486, 22.03176
22, 13,5.745417,22.64401,13.19604,14.19472, 0.05932563, 22.64401
22, 14,6.391866,28.78668,14.19472,17.58927, 0.05932563, 28.78668
22, 15,4.43518,25.2145,17.58927,14.82484, 0.06525819, 25.2145
22, 16,3.414665,25.12627,14.82484,14.27047, 0.05546946, 25.12627
22, 17,3.040179,18.64115,14.27047,10.84066, 0.04714905, 18.64115
22, 18,5.703926,24.35196,10.84066,15.02794, 0.04714905, 24.35196
22, 19,7.39365,30.2223,15.02794,18.80798, 0.05186395, 30.2223
22, 20,6.325584,31.05183,18.80798,18.68871, 0.05186395, 31.05183
22, 21,4.667166,25.70794,18.68871,15.18755, 0.04408436, 25.70794
22, 22,4.771443,25.72441,15.18755,15.24792, 0.03747171, 25.72441
22, 23,4.218756,25.48141,15.24792,14.85008, 0.03747171, 25.48141
22, 24,5.288329,32.08852,14.85008,18.68843, 0.03185095, 32.08852
25, 1,2.587368,2.892012,0,2.73969, 0.13, 2.892012
25, 2,0.7648988,2.066681,2.73969,1.41579, 0.13, 2.066681
25, 3,1.054048,1.446289,1.41579,1.250168, 0.1105, 1.446289
25, 4,1.642737,1.503991,1.250168,1.573364, 0.09392501, 1.503991
26, 1,2.179632,8.893156,0,5.536394, 0.13, 8.893156
26, 2,5.424663,11.09504,5.536394,8.259851, 0.13, 11.09504
26, 3,4.522705,11.81704,8.259851,8.169872, 0.143, 11.81704
26, 4,3.073616,13.60737,8.169872,8.340491, 0.143, 13.60737
26, 5,6.488843,15.14734,8.340491,10.81809, 0.1573, 15.14734
26, 6,3.780311,13.44141,10.81809,8.610863, 0.1573, 13.44141
26, 7,7.768596,16.30841,8.610863,12.0385, 0.133705, 16.30841
26, 8,4.160267,14.23177,12.0385,9.196017, 0.133705, 14.23177
26, 9,3.594307,13.47413,9.196017,8.53422, 0.1136493, 13.47413
26, 10,3.314666,11.23328,8.53422,7.273974, 0.09660187, 11.23328
26, 11,3.305376,14.31135,7.273974,8.808363, 0.09660187, 14.31135
26, 12,3.124363,12.81772,8.808363,7.97104, 0.1062621, 12.81772
26, 13,4.665601,15.1354,7.97104,9.900501, 0.09032276, 15.1354
26, 14,4.514398,19.44686,9.900501,11.98063, 0.09032276, 19.44686
26, 15,5.52547,15.1009,11.98063,10.31318, 0.09935503, 15.1009
26, 16,3.781329,15.10906,10.31318,9.445196, 0.08445178, 15.10906
26, 17,4.482188,11.4199,9.445196,7.951042, 0.07178401, 11.4199
26, 18,4.011018,12.76673,7.951042,8.388875, 0.07178401, 12.76673
26, 19,3.771931,13.70016,8.388875,8.736044, 0.07896242, 13.70016
26, 20,3.740747,12.71194,8.736044,8.226345, 0.07896242, 12.71194
26, 21,4.131607,16.30905,8.226345,10.22033, 0.06711806, 16.30905
26, 22,4.998881,13.55561,10.22033,9.277244, 0.06711806, 13.55561
26, 23,4.407961,15.56198,9.277244,9.98497, 0.05705035, 15.56198
26, 24,3.554447,16.10833,9.98497,9.831389, 0.05705035, 16.10833
26, 25,2.700141,10.81659,9.831389,6.758366, 0.0484928, 10.81659
26, 26,4.714095,13.96271,6.758366,9.338404, 0.04121888, 13.96271
26, 27,3.878563,15.71587,9.338404,9.797215, 0.04121888, 15.71587
26, 28,2.986874,11.26568,9.797215,7.126275, 0.04534077, 11.26568
26, 29,3.149876,15.795,7.126275,9.47244, 0.03853966, 15.795
26, 30,2.917524,10.3796,9.47244,6.648564, 0.03853966, 10.3796
29, 1,3.704294,5.63784,0,4.671067, 0.13, 5.63784
29, 2,0.8283597,3.837159,4.671067,2.332759, 0.13, 3.837159
29, 3,1.444118,4.317724,2.332759,2.880921, 0.1105, 4.317724
29, 4,1.216192,2.079601,2.880921,1.647897, 0.1105, 2.079601
30, 1,3.485328,19.18332,0,11.33432, 0.13, 19.18332
30, 2,4.920304,15.81429,11.33432,10.3673, 0.13, 15.81429
30, 3,4.041389,14.33883,10.3673,9.190107, 0.1105, 14.33883
30, 4,5.33267,16.53628,9.190107,10.93448, 0.09392501, 16.53628
30, 5,5.438972,18.25279,10.93448,11.84588, 0.09392501, 18.25279
30, 6,5.056858,14.50121,11.84588,9.779037, 0.1033175, 14.50121
30, 7,5.324238,15.6524,9.779037,10.48832, 0.08781988, 15.6524
30, 8,4.358285,14.48094,10.48832,9.419612, 0.08781988, 14.48094
30, 9,5.202906,16.3625,9.419612,10.7827, 0.07464691, 16.3625
30, 10,4.375515,16.07704,10.7827,10.22628, 0.07464691, 16.07704
30, 11,4.478349,15.47577,10.22628,9.977058, 0.06344987, 15.47577
30, 12,5.637353,20.97715,9.977058,13.30725, 0.05393239, 20.97715
30, 13,5.836872,18.7259,13.30725,12.28139, 0.05393239, 18.7259
30, 14,5.03538,18.50471,12.28139,11.77004, 0.04584254, 18.50471
30, 15,5.073129,21.99461,11.77004,13.53387, 0.03896616, 21.99461
30, 16,5.516919,19.93158,13.53387,12.72425, 0.03896616, 19.93158
30, 17,4.347365,17.11764,12.72425,10.7325, 0.03312124, 17.11764
30, 18,6.398081,19.40826,10.7325,12.90317, 0.02815305, 19.40826
30, 19,5.021907,20.26511,12.90317,12.64351, 0.02815305, 20.26511
30, 20,4.189933,16.26025,12.64351,10.22509, 0.02393009, 16.26025
30, 21,4.585601,16.93876,10.22509,10.76218, 0.02034058, 16.93876
30, 22,5.148734,19.34721,10.76218,12.24797, 0.02034058, 19.34721
30, 23,3.485472,17.09668,12.24797,10.29108, 0.02237464, 17.09668
30, 24,5.856065,20.85701,10.29108,13.35654, 0.01901844, 20.85701
30, 25,3.568687,15.72354,13.35654,9.646115, 0.01901844, 15.72354
30, 26,7.979648,21.15654,9.646115,14.5681, 0.01616568, 21.15654
30, 27,5.556511,21.7598,14.5681,13.65815, 0.01616568, 21.7598
30, 28,4.298083,18.27486,13.65815,11.28647, 0.01374083, 18.27486
30, 29,4.498064,16.52658,11.28647,10.51232, 0.0116797, 16.52658
30, 30,6.639157,21.75925,10.51232,14.19921, 0.0116797, 21.75925
33, 1,3.08281,3.644966,0,3.363888, 0.13, 3.644966
33, 2,1.553249,4.185955,3.363888,2.869602, 0.13, 4.185955
33, 3,2.512839,3.628512,2.869602,3.070675, 0.1105, 3.628512
33, 4,0.8780482,0.8627998,3.070675,0.870424, 0.1105, 0.8627998
34, 1,4.986759,13.82123,0,9.403995, 0.13, 13.82123
34, 2,6.637299,14.36911,9.403995,10.5032, 0.13, 14.36911
34, 3,4.2732,12.72033,10.5032,8.496765, 0.143, 12.72033
34, 4,4.472772,15.7053,8.496765,10.08904, 0.12155, 15.7053
34, 5,3.981683,13.60977,10.08904,8.795725, 0.12155, 13.60977
34, 6,7.587652,16.63978,8.795725,12.11372, 0.1033175, 16.63978
34, 7,6.599616,17.2481,12.11372,11.92386, 0.1033175, 17.2481
34, 8,4.519283,16.07706,11.92386,10.29817, 0.08781987, 16.07706
34, 9,3.45694,15.09162,10.29817,9.274282, 0.0746469, 15.09162
34, 10,5.090528,14.67345,9.274282,9.881987, 0.0746469, 14.67345
34, 11,6.864816,18.45415,9.881987,12.65948, 0.08211159, 18.45415
34, 12,5.40484,20.19271,12.65948,12.79878, 0.08211159, 20.19271
34, 13,5.519753,18.6616,12.79878,12.09068, 0.06979486, 18.6616
34, 14,8.687373,22.03393,12.09068,15.36065, 0.05932563, 22.03393
34, 15,5.368416,21.46547,15.36065,13.41694, 0.05932563, 21.46547
34, 16,5.423879,18.71594,13.41694,12.06991, 0.05042678, 18.71594
34, 17,3.617521,16.49748,12.06991,10.0575, 0.04286277, 16.49748
34, 18,4.47227,19.34146,10.0575,11.90687, 0.04286277, 19.34146
34, 19,6.489886,20.78374,11.90687,13.63681, 0.04714905, 20.78374
34, 20,6.908152,22.98635,13.63681,14.94725, 0.04714905, 22.98635
34, 21,4.7817,21.13058,14.94725,12.95614, 0.05186395, 21.13058
34, 22,6.699557,21.29594,12.95614,13.99775, 0.04408436, 21.29594
34, 23,6.347514,21.04473,13.99775,13.69612, 0.04408436, 21.04473
34, 24,9.195371,27.45458,13.69612,18.32498, 0.03747171, 27.45458
34, 25,6.773347,23.65662,18.32498,15.21498, 0.03747171, 23.65662
34, 26,9.132478,23.78927,15.21498,16.46087, 0.03185095, 23.78927
34, 27,6.547145,24.46197,16.46087,15.50456, 0.03185095, 24.46197
34, 28,8.506397,19.79428,15.50456,14.15034, 0.02707331, 19.79428
34, 29,5.313828,20.40566,14.15034,12.85975, 0.02301231, 20.40566
34, 30,7.141326,25.28448,12.85975,16.2129, 0.02301231, 25.28448
37, 1,1.218741,3.75446,0,2.486601, 0.13, 3.75446
37, 2,3.724204,3.415966,2.486601,3.570085, 0.13, 3.415966
37, 3,2.107635,6.237972,3.570085,4.172804, 0.143, 6.237972
37, 4,0.5638868,0.8396677,4.172804,0.7017772, 0.143, 0.8396677
38, 1,6.407166,14.80126,0,10.60422, 0.13, 14.80126
38, 2,10.43089,18.63682,10.60422,14.53386, 0.13, 18.63682
38, 3,4.380758,17.92694,14.53386,11.15385, 0.143, 17.92694
38, 4,3.80474,20.69506,11.15385,12.2499, 0.12155, 20.69506
38, 5,4.513317,18.31374,12.2499,11.41353, 0.12155, 18.31374
38, 6,6.183613,21.58851,11.41353,13.88606, 0.1033175, 21.58851
38, 7,6.29676,19.85817,13.88606,13.07747, 0.1033175, 19.85817
38, 8,4.978275,20.03019,13.07747,12.50423, 0.08781987, 20.03019
38, 9,4.772904,18.40419,12.50423,11.58854, 0.0746469, 18.40419
38, 10,6.361034,19.05403,11.58854,12.70753, 0.0746469, 19.05403
38, 11,3.989289,21.80984,12.70753,12.89956, 0.08211159, 21.80984
38, 12,11.86666,28.24343,12.89956,20.05504, 0.08211159, 28.24343
38, 13,5.866836,21.03769,20.05504,13.45226, 0.09032275, 21.03769
38, 14,6.453261,26.20391,13.45226,16.32858, 0.07677434, 26.20391
38, 15,6.88383,24.6149,16.32858,15.74937, 0.07677434, 24.6149
38, 16,6.749008,23.42476,15.74937,15.08688, 0.06525819, 23.42476
38, 17,8.146945,20.42023,15.08688,14.28359, 0.05546946, 20.42023
38, 18,6.606415,21.70928,14.28359,14.15785, 0.05546946, 21.70928
38, 19,9.863153,23.82017,14.15785,16.84166, 0.06101641, 23.82017
38, 20,8.655146,23.22242,16.84166,15.93878, 0.06101641, 23.22242
38, 21,4.630958,22.11238,15.93878,13.37167, 0.05186395, 22.11238
38, 22,6.087031,19.33285,13.37167,12.70994, 0.04408436, 19.33285
38, 23,7.245917,20.00797,12.70994,13.62694, 0.04408436, 20.00797
38, 24,4.457911,19.37059,13.62694,11.91425, 0.0484928, 19.37059
38, 25,7.003463,22.43891,11.91425,14.72119, 0.04121888, 22.43891
38, 26,7.997905,25.29013,14.72119,16.64402, 0.04121888, 25.29013
38, 27,7.797227,23.95351,16.64402,15.87537, 0.04534077, 23.95351
38, 28,7.415513,23.59192,15.87537,15.50372, 0.03853965, 23.59192
38, 29,7.072576,22.23804,15.50372,14.65531, 0.03275871, 22.23804
38, 30,5.35034,21.93758,14.65531,13.64396, 0.03275871, 21.93758
41, 1,4.327063,4.230817,0,4.27894, 0.13, 4.230817
41, 2,1.069347,2.58547,4.27894,1.827409, 0.13, 2.58547
41, 3,1.918064,3.629223,1.827409,2.773643, 0.1105, 3.629223
41, 4,0.8399865,0.7895817,2.773643,0.814784, 0.1105, 0.7895817
42, 1,8.458416,17.7449,0,13.10166, 0.13, 17.7449
42, 2,6.858091,19.30203,13.10166,13.08006, 0.13, 19.30203
42, 3,6.970646,19.38786,13.08006,13.17925, 0.143, 19.38786
42, 4,9.315747,25.90712,13.17925,17.61143, 0.143, 25.90712
42, 5,8.314127,24.07718,17.61143,16.19565, 0.1573, 24.07718
42, 6,7.139957,21.77622,16.19565,14.45809, 0.133705, 21.77622
42, 7,9.76967,23.91525,14.45809,16.84246, 0.1136493, 23.91525
42, 8,7.96664,26.62933,16.84246,17.29799, 0.1136493, 26.62933
42, 9,7.334721,24.09172,17.29799,15.71322, 0.1250142, 24.09172
42, 10,7.26609,23.13334,15.71322,15.19972, 0.1062621, 23.13334
42, 11,5.605072,24.88679,15.19972,15.24593, 0.09032276, 24.88679
42, 12,4.041831,21.61315,15.24593,12.82749, 0.09032276, 21.61315
42, 13,5.893244,24.85155,12.82749,15.3724, 0.07677434, 24.85155
42, 14,7.338476,23.34906,15.3724,15.34377, 0.07677434, 23.34906
42, 15,4.696926,25.7775,15.34377,15.23721, 0.08445178, 25.7775
42, 16,6.996251,23.10238,15.23721,15.04931, 0.08445178, 23.10238
42, 17,4.008065,21.14932,15.04931,12.57869, 0.07178401, 21.14932
42, 18,8.466876,23.82056,12.57869,16.14372, 0.06101641, 23.82056
42, 19,7.680184,24.45902,16.14372,16.0696, 0.06101641, 24.45902
42, 20,5.372979,21.4284,16.0696,13.40069, 0.06711806, 21.4284
42, 21,6.553554,25.94576,13.40069,16.24966, 0.05705035, 25.94576
42, 22,7.431983,25.66209,16.24966,16.54704, 0.05705035, 25.66209
42, 23,4.646812,24.30527,16.54704,14.47604, 0.06275539, 24.30527
42, 24,7.89499,24.0804,14.47604,15.9877, 0.05334209, 24.0804
42, 25,4.865292,23.85803,15.9877,14.36166, 0.05334209, 23.85803
42, 26,7.837368,23.80481,14.36166,15.82109, 0.04534077, 23.80481
42, 27,6.027217,24.22757,15.82109,15.12739, 0.04534077, 24.22757
42, 28,5.98719,23.12988,15.12739,14.55854, 0.03853966, 23.12988
42, 29,5.112421,19.73832,14.55854,12.42537, 0.03275871, 19.73832
42, 30,8.481089,25.87202,12.42537,17.17656, 0.03275871, 25.87202
