0,0,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1217, 2.722105, 2.236734,0,-1
0,0,3,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),1942, 3.194901, 1.64516,0,-1
0,0,4,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1157, 2.727464, 2.357359,0,-1
0,1,0,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2220, 3.212488, 1.447067,1,-1
0,1,1,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),3137, 1.003514, 0.3198961,1,-1
0,1,2,1,(0.2, 0.2, 0.2),(-0.7, 1.8, 0.7),1173, 3.059251, 2.608057,1,-1
0,1,3,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),2440, 3.31825, 1.359938,1,-1
0,1,4,17,(0.2, 0.2, 0.2),(0.9, 1.8, -0.7),2713, 2.359045, 0.8695335,1,-1
0,2,0,14,(0.2, 0.2, 0.2),(0.9, 1.0, 0.7),2502, 3.045412, 1.217191,0.7927786,-0.4144429
0,2,1,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),2166, 3.114954, 1.438113,0.7927786,-0.4144429
0,2,2,15,(0.4, 0.4, 0.4),(0.9, 0.6, 0.0),3271, 3.027921, 0.9256867,0.7927786,-0.4144429
0,2,3,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),1038, 1.769705, 1.704918,0.7927786,-0.4144429
0,2,4,4,(0.4, 0.4, 0.4),(-0.7, 1.0, -0.7),861, 2.744925, 3.188066,0.7927786,-0.4144429
0,3,0,16,(0.2, 0.2, 0.2),(0.9, 1.0, -0.7),3338, 2.580288, 0.7730042,0.9797269,0.3738966
0,3,1,0,(0.4, 0.4, 0.4),(-0.7, 2.2, 0.0),1720, 2.88428, 1.676907,0.9797269,0.3738966
0,3,2,5,(0.2, 0.2, 0.2),(-0.7, 1.8, -0.7),1390, 2.976572, 2.141419,0.9797269,0.3738966
0,3,3,6,(0.4, 0.4, 0.4),(0.1, 2.2, 0.0),2200, 2.838755, 1.290343,0.9797269,0.3738966
0,3,4,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),1324, 1.794083, 1.355047,0.9797269,0.3738966
0,4,0,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),1269, 1.790301, 1.410796,0.8560014,-0.2474509
0,4,1,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),2769, 2.584868, 0.9335024,0.8560014,-0.2474509
0,4,2,17,(0.4, 0.4, 0.4),(0.9, 1.8, -0.7),3217, 2.122649, 0.6598225,0.8560014,-0.2474509

/// 
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),3405, 2.506611, 0.7361559,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1216, 2.688409, 2.210862,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2132, 3.179053, 1.491113,1,-1
0,0,3,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1177, 2.653037, 2.254067,1,-1
0,0,4,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2268, 3.152056, 1.389795,1,-1
0,1,0,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),3350, 1.467229, 0.4379787,1,-1
0,1,1,1,(0.2, 0.2, 0.2),(-0.7, 1.8, 0.7),2175, 2.962032, 1.361854,1,-1
0,1,2,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),2767, 3.41395, 1.233809,1,-1
0,1,3,17,(0.2, 0.2, 0.2),(0.9, 1.8, -0.7),3061, 1.396586, 0.4562514,1,-1
0,1,4,14,(0.2, 0.2, 0.2),(0.9, 1.0, 0.7),2791, 3.15164, 1.129215,1,-1
0,2,0,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),2118, 3.382774, 1.597155,0.6537116,-0.6925769
0,2,1,15,(0.4, 0.4, 0.4),(0.9, 0.6, 0.0),3675, 3.054659, 0.8311997,0.6537116,-0.6925769
0,2,2,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),1138, 1.648552, 1.44864,0.6537116,-0.6925769
0,2,3,4,(0.4, 0.4, 0.4),(-0.7, 1.0, -0.7),893, 2.732814, 3.060262,0.6537116,-0.6925769
0,2,4,16,(0.2, 0.2, 0.2),(0.9, 1.0, -0.7),3754, 2.496862, 0.6651205,0.6537116,-0.6925769
0,3,0,0,(0.4, 0.4, 0.4),(-0.7, 2.2, 0.0),2308, 2.864937, 1.241307,0.9520385,0.5966539
0,3,1,5,(0.2, 0.2, 0.2),(-0.7, 1.8, -0.7),1876, 2.789858, 1.487131,0.9520385,0.5966539
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),3932, 2.294134, 0.5834522,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),2598, 2.679226, 1.031265,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2111, 3.168351, 1.500877,1,-1
0,0,3,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1575, 2.626758, 1.667783,1,-1
0,0,4,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2411, 3.159103, 1.310287,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),5840, 0.1712946, 0.02933127,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),2235, 2.530243, 1.1321,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2323, 3.195315, 1.375512,1,-1
0,0,3,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1584, 2.741148, 1.730523,1,-1
0,0,4,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2704, 3.121919, 1.154556,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),4111, 2.522461, 0.6135881,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1752, 2.562252, 1.462472,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),5595, 2.133161, 0.3812619,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1776, 2.41869, 1.361875,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),3937, 2.530213, 0.6426755,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1752, 2.602882, 1.485663,1,-1
0,1,0,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2219, 3.181519, 1.433762,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),8780, 2.693238, 0.306747,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),2468, 2.374106, 0.9619553,1,-1
0,1,0,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),3653, 2.789812, 0.7637044,1,-1
0,1,1,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1554, 2.696294, 1.735067,1,-1
0,2,0,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2435, 3.182013, 1.306782,1.307517,0.6150346
0,2,1,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),3720, 2.342822, 0.6297908,1.307517,0.6150346
0,3,0,1,(0.2, 0.2, 0.2),(-0.7, 1.8, 0.7),1699, 3.000126, 1.765819,1.166968,-0.2810996
0,3,1,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),7785, 3.134235, 0.4025992,1.166968,-0.2810996
0,4,0,17,(0.2, 0.2, 0.2),(0.9, 1.8, -0.7),4226, 1.949299, 0.4612633,1.224929,0.1159227
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),5394, 2.697654, 0.5001212,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1727, 2.76302, 1.599895,1,-1
0,1,0,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),1908, 3.180318, 1.666833,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),32313, 2.736937, 0.08470079,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1908, 2.423805, 1.270338,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),6085, 2.505272, 0.4117128,1,-1
0,0,1,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),2753, 2.860113, 1.038908,1,-1
0,0,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1185, 2.633383, 2.222264,1,-1
0,1,1,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),3429, 3.062168, 0.8930206,1,-1
0,1,2,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1405, 2.610855, 1.85826,0.8725271,-0.2549458
0,0,1,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),2692, 2.26555, 0.8415862,1,-1
0,0,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1349, 2.563013, 1.899935,1,-1
0,0,1,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),4132, 1.706947, 0.4131043,1,-1
0,0,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1418, 2.579833, 1.819346,1,-1
0,1,1,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),4521, 3.081812, 0.681666,1,-1
0,1,2,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1474, 2.638251, 1.789858,1,-1
0,0,1,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),3899, 2.743375, 0.7036098,1,-1
0,0,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),2468, 2.555888, 1.035611,1,-1
0,1,1,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),3697, 3.02842, 0.8191561,1,-1
0,1,2,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1863, 2.614282, 1.403265,1,-1
0,2,1,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),5149, 3.175187, 0.6166609,1.1208,0.2415999
0,2,2,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),4424, 1.157259, 0.2615865,1.1208,0.2415999
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),3763,2.95025,0.7840154,1.855728,1.378108,1.73032,2.14241,2.479401,1.437359,3.410063,0,0,0,0,0,0,0,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1697,2.825051,1.664732,1.397059,0.7109839,0.8573802,1.336807,0.9130796,0.7255642,1.570014,0,0,0,0,0,0,0,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),5798,3.020376,0.5209342,5.081669,1.474996,1.719621,1.84909,2.278965,1.494135,2.720267,0,0,0,0,0,0,0,1,-1
0,0,3,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1541,2.517844,1.633903,1.52395,0.4742346,0.9145949,0.6993744,0.5137953,0.5234442,2.352599,0,0,0,0,0,0,0,1,-1
0,0,4,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2647,3.103161,1.172331,5.00438,1.61601,1.85874,1.773001,1.814753,1.466229,2.748182,0,0,0,0,0,0,0,1,-1
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),4243,2.26842,0.5346265,9.757539,1.956132,2.367762,4.648928,3.885638,2.163075,3.495937,0,0,0,0,0,0,0,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1809,2.794789,1.544936,3.528682,0.7193021,0.8994024,0.5285372,0.5278497,0.7093472,1.672664,0,0,0,0,0,0,0,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2043,3.037356,1.486714,2.673604,0.944742,1.41829,1.485235,1.425391,0.8452163,2.184308,0,0,0,0,0,0,0,1,-1
0,1,1,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1527,2.617146,1.713914,2.852228,0.3387432,0.7673505,0.4483151,0.5755662,0.3448482,1.526405,0,0,0,0,0,0,0,1,-1
0,1,2,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2359,3.287749,1.393704,4.436023,1.228146,1.489096,1.623447,1.498142,1.122912,2.29456,0,0,0,0,0,0,0,1,-1
0,2,1,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),4824,2.177062,0.4512981,5.913246,2.074821,2.381802,3.893749,3.384283,2.0685,3.519795,0,0,0,0,0,0,0,1.007683,0.01536596
0,2,2,1,(0.2, 0.2, 0.2),(-0.7, 1.8, 0.7),1540,2.981486,1.93603,2.692023,0.2739024,0.7588418,0.6873302,0.9574081,0.2797619,1.88602,0,0,0,0,0,0,0,1.007683,0.01536596
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),10934,2.803564,0.2564079,5.888898,4.266833,3.415317,5.812748,6.036329,4.588955,6.597019,156.6447,6.186907,4.952209,53.56448,55.62477,11.40355,16.39359,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),2256,2.699396,1.196541,1.650494,0.771297,0.8664677,1.200692,1.29973,0.7431607,1.62015,43.90314,1.118381,1.256378,11.06438,11.97701,1.846754,4.026073,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),2490,3.019529,1.212662,1.939383,1.121046,1.42677,1.711371,1.785834,1.089995,2.509941,51.58758,1.625517,2.068816,15.77028,16.45646,2.708638,6.237204,1,-1
0,1,1,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1737,2.592273,1.492385,1.577333,0.5297045,0.7801345,0.9908233,1.221807,0.6402751,1.610959,41.95705,0.7680714,1.131195,9.130437,11.25895,1.591084,4.003234,1,-1
0,1,2,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),3240,3.369622,1.040007,1.997246,1.51881,1.552173,2.041059,2.136791,1.601074,2.260824,53.12675,2.202274,2.250651,18.80836,19.69053,3.97867,5.618147,1,-1
0,2,1,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),4468,4.320338,0.9669513,1.966421,0.8772644,0.849631,1.1968,1.295469,6.521914,21.77823,52.30679,1.272033,1.231965,11.02851,11.93774,16.20696,54.1189,16.06459,30.12918
0,0,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),4834,2.159433,0.4467176,3.623114,2.104391,2.580753,4.914161,3.863831,2.195285,3.935778,96.37484,3.051366,3.742092,45.284,35.60521,5.455282,9.780408,1,-1
0,0,1,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1395,2.651447,1.900679,0.2500456,0.2094662,0.4713348,0.3358752,0.2656076,0.2101319,1.287008,6.651212,0.303726,0.6834354,3.09509,2.447574,0.5221777,3.198214,1,-1
0,0,2,8,(0.4, 0.4, 0.4),(0.1, 1.0, 0.7),1764,3.227005,1.829368,0.8059053,0.8370339,1.256499,0.8692651,0.9407089,0.7455171,2.358463,21.43708,1.213699,1.821923,8.010278,8.668633,1.85261,5.86078,1,-1
0,0,3,2,(0.4, 0.4, 0.4),(-0.7, 1.0, 0.7),1787,2.507729,1.403318,0.8185163,0.4191245,0.7427565,1.106431,0.8704244,0.5503802,1.904519,21.77253,0.6077306,1.076997,10.19576,8.020961,1.367695,4.732729,1,-1
0,1,0,10,(0.2, 0.2, 0.2),(0.1, 1.0, -0.7),2167,3.081925,1.422208,0.8645475,0.9695473,1.308492,0.9280356,0.8574432,0.9178241,2.093017,22.99696,1.405843,1.897314,8.551847,7.90134,2.280793,5.201148,1,-1
0,1,1,17,(0.3, 0.3, 0.3),(0.9, 1.8, -0.7),3351,1.083681,0.3233902,2.955158,2.204499,2.35488,3.839455,3.677699,2.242707,3.058336,78.60721,3.196524,3.414576,35.38058,33.89,5.573126,7.599965,1,-1
0,1,2,1,(0.2, 0.2, 0.2),(-0.7, 1.8, 0.7),1916,2.806624,1.464835,1.413007,0.4855289,0.915659,1.582218,1.660582,0.5938473,2.03898,37.58598,0.7040169,1.327705,14.58014,15.30227,1.475711,5.066866,1,-1
0,1,3,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),2444,3.131368,1.281247,1.439016,1.165397,1.697151,1.957246,1.751337,1.064918,2.58052,38.27784,1.689826,2.460868,18.03602,16.13857,2.64632,6.412592,1,-1
0,2,0,17,(0.2, 0.2, 0.2),(0.9, 1.8, -0.7),3100,2.892498,0.9330639,2.108322,1.599077,1.742067,2.297962,2.472075,1.879876,2.727928,56.08138,2.318662,2.525997,21.17572,22.78017,4.671491,6.778902,1.914813,20.74063
0,2,1,14,(0.2, 0.2, 0.2),(0.9, 1.0, 0.7),3238,3.330833,1.02867,2.077959,1.91843,2.197678,2.077076,2.514006,2.010682,3.281799,55.2737,2.781723,3.186632,19.14026,23.16657,4.996546,8.15527,1.914813,20.74063
0,2,2,8,(0.2, 0.2, 0.2),(0.1, 1.0, 0.7),1978,3.360549,1.698963,1.23234,0.7864829,1.232408,1.58052,1.316549,0.6710734,1.664698,32.78024,1.1404,1.786992,14.56449,12.132,1.667617,4.136774,1.914813,20.74063
0,2,3,15,(0.4, 0.4, 0.4),(0.9, 0.6, 0.0),2825,3.755367,1.329333,2.054601,1.589616,1.936435,2.56856,1.99779,1.473778,2.445579,54.6524,2.304943,2.80783,23.66928,18.40964,3.662339,6.077263,1.914813,20.74063
0,3,0,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),1318,1.955947,1.484027,0.4785938,0.2176079,0.1899316,0.1757153,0.1412291,0.2594562,1.499495,12.7306,0.3155315,0.2754008,1.619217,1.301426,0.6447487,3.726244,2.420211,0.2698987
0,3,1,4,(0.4, 0.4, 0.4),(-0.7, 1.0, -0.7),742,2.78983,3.759879,0.5526388,0.04485322,0.07327776,0.0915444,0.05281515,0.06302957,0.9081807,14.70019,0.06503716,0.1062527,0.8435817,0.4866917,0.1566285,2.256829,2.420211,0.2698987
0,3,2,16,(0.2, 0.2, 0.2),(0.9, 1.0, -0.7),2747,3.710541,1.350761,2.338764,1.378038,1.610123,2.427805,1.842562,1.380202,2.695605,62.21112,1.998155,2.334678,22.37222,16.97921,3.429801,6.698577,2.420211,0.2698987
0,3,3,0,(0.4, 0.4, 0.4),(-0.7, 2.2, 0.0),933,3.10914,3.332412,0.4262797,0.09081887,0.09021597,0.1556012,0.138383,0.1251973,1.894939,11.33904,0.1316874,0.1308132,1.433865,1.275199,0.3111153,4.708924,2.420211,0.2698987
0,4,0,5,(0.2, 0.2, 0.2),(-0.7, 1.8, -0.7),960,3.297573,3.434972,0.456327,0.087359,0.07862206,0.07316378,0.06729259,0.07072553,0.7001771,12.1383,0.1266706,0.114002,0.6742042,0.6201013,0.1757529,1.73994,3.202054,14.09216
0,4,1,6,(0.4, 0.4, 0.4),(0.1, 2.2, 0.0),1391,3.458356,2.486237,0.4471004,0.2137689,0.331351,0.350756,0.3158387,0.3258183,1.704813,11.89287,0.309965,0.4804589,3.232217,2.910454,0.8096584,4.236461,3.202054,14.09216
0,4,2,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),497,1.929044,3.881377,0.04192201,0.02158888,0.02684178,0.02750799,0.0279519,0.0309909,0.08147602,1.115126,0.03130387,0.03892058,0.2534861,0.2575768,0.07701239,0.2024679,3.202054,14.09216
0,4,3,3,(0.4, 0.4, 0.4),(-0.7, 0.6, 0.0),610,1.922858,3.152226,0.05399368,0.01558702,0.01439796,0.02182373,0.01831802,0.03030685,0.1387384,1.436232,0.02260117,0.02087704,0.2011056,0.1688005,0.07531252,0.3447649,3.202054,14.09216
0,5,0,6,(0.2, 0.2, 0.2),(0.1, 2.2, 0.0),2725,3.836038,1.40772,4.561341,0.3656042,0.8706532,1.168322,0.749257,0.8600085,4.130488,121.3317,0.530126,1.262447,10.76609,6.904404,2.137121,10.26426,4.398132,36.02438
0,5,1,17,(0.4, 0.4, 0.4),(0.9, 1.8, -0.7),1742,3.706428,2.127685,1.608707,0.5801396,0.8393331,0.570285,0.4943276,0.45355,3.415641,42.79162,0.8412024,1.217033,5.255177,4.555229,1.127072,8.487866,4.398132,36.02438
0,5,2,9,(0.2, 0.2, 0.2),(0.1, 0.6, 0.0),1005,3.809063,3.790112,0.2693334,0.1388621,0.2964339,0.231235,0.2866082,0.2393737,0.7551713,7.164268,0.2013501,0.4298292,2.13083,2.641095,0.5948436,1.876601,4.398132,36.02438
0,5,3,0,(0.3, 0.3, 0.3),(-0.7, 2.2, 0.0),937,3.220835,3.437391,0.2111007,0.06263494,0.05692132,0.0950214,0.09230095,0.1619287,1.317786,5.615279,0.09082066,0.08253592,0.8756222,0.8505533,0.4023927,3.274698,4.398132,36.02438
0,6,0,11,(0.4, 0.4, 0.4),(0.1, 1.8, -0.7),1039,3.529327,3.39685,0.1752036,0.01769438,0.04294646,0.04916205,0.03925097,0.05042972,0.8961624,4.660417,0.02565686,0.06227237,0.4530283,0.3616977,0.1253179,2.226964,5.088758,10.23606
0,6,1,17,(0.4, 0.4, 0.4),(0.9, 1.8, -0.7),2211,3.771173,1.705642,0.924511,0.7196791,0.8678535,0.9682503,0.5907288,1.278328,1.549159,24.59199,1.043535,1.258388,8.922427,5.443566,3.176646,3.84966,5.088758,10.23606
0,6,2,4,(0.3, 0.3, 0.3),(-0.7, 1.0, -0.7),1149,2.890097,2.515315,0.6360703,0.05398233,0.06074413,0.1378325,0.0650937,0.06459312,1.909463,16.91947,0.07827438,0.08807898,1.270126,0.5998385,0.1605139,4.745016,5.088758,10.23606
0,6,3,3,(0.2, 0.2, 0.2),(-0.7, 0.6, 0.0),742,2.356079,3.175308,0.1374798,0.06282029,0.04478136,0.05715077,0.06290284,0.05208222,0.5301188,3.656962,0.09108942,0.06493296,0.5266443,0.5796497,0.1294243,1.317345,5.088758,10.23606
0,7,0,8,(0.3, 0.3, 0.3),(0.1, 1.0, 0.7),3149,3.786404,1.202415,0.9823408,0.254686,0.3748502,0.341682,0.2968682,0.3884562,2.265371,26.13027,0.3692946,0.5435328,3.1486,2.73564,0.9653136,5.629447,6.128468,28.04641
0,7,1,7,(0.4, 0.4, 0.4),(0.1, 1.8, 0.7),1720,3.636339,2.114151,0.4000751,0.06971418,0.1545041,0.1319048,0.1042403,0.1483662,1.926907,10.642,0.1010856,0.2240309,1.215503,0.9605743,0.3686899,4.788364,6.128468,28.04641
0,7,2,12,(0.3, 0.3, 0.3),(0.9, 2.2, 0.0),2339,3.976497,1.700084,1.06354,0.7537199,0.9328365,1.076193,0.9553093,1.50368,2.140479,28.29017,1.092894,1.352613,9.917115,8.803176,3.736645,5.319089,6.128468,28.04641
0,7,3,0,(0.3, 0.3, 0.3),(-0.7, 2.2, 0.0),725,3.211756,4.430008,0.1862125,0.05048274,0.05366529,0.08554597,0.06404263,0.07978242,0.834518,4.953253,0.07319997,0.07781467,0.7883062,0.5901529,0.1982593,2.073777,6.128468,28.04641
