0,0,0,2.425125,2.830565,2.269981,-1.443,0.793,0.171,-1.448,0.847,0.378,-1.493,1.398,0.363,-1.157,1.057,-0.161,-1.536,1.385,-0.009,-1.531,-0.067,0.279,-1.489,-0.026,0.075,2019-07-20 17:04:07.131
0,0,0,2.424155,2.821179,2.193856,-1.428,0.802,0.182,-1.437,0.855,0.387,-1.488,1.405,0.373,-1.109,1.124,-0.158,-1.520,1.391,0.000,-1.518,-0.057,0.289,-1.474,-0.015,0.085,2019-07-20 17:04:07.164
0,0,0,2.423395,2.811868,2.138512,-1.420,0.813,0.189,-1.433,0.867,0.389,-1.492,1.416,0.379,-1.076,1.194,-0.149,-1.511,1.403,0.005,-1.519,-0.045,0.291,-1.470,-0.002,0.091,2019-07-20 17:04:07.198
0,0,0,2.422494,2.799999,2.100972,-1.413,0.818,0.194,-1.426,0.873,0.389,-1.492,1.419,0.387,-1.054,1.259,-0.137,-1.504,1.412,0.011,-1.514,-0.040,0.290,-1.468,0.002,0.097,2019-07-20 17:04:07.231
0,0,0,2.421949,2.793537,2.074889,-1.406,0.825,0.198,-1.424,0.880,0.389,-1.493,1.425,0.391,-1.035,1.309,-0.126,-1.495,1.424,0.014,-1.510,-0.034,0.289,-1.464,0.006,0.101,2019-07-20 17:04:07.266
0,0,0,2.421298,2.791287,2.050579,-1.399,0.833,0.202,-1.426,0.887,0.391,-1.498,1.431,0.395,-1.012,1.361,-0.103,-1.482,1.439,0.017,-1.511,-0.026,0.282,-1.463,0.012,0.101,2019-07-20 17:04:07.299
0,0,0,2.420204,2.792546,2.039655,-1.398,0.837,0.199,-1.430,0.891,0.390,-1.504,1.435,0.391,-0.999,1.383,-0.088,-1.474,1.448,0.014,-1.515,-0.021,0.272,-1.463,0.015,0.095,2019-07-20 17:04:07.332
0,0,0,2.418229,2.795546,2.027372,-1.394,0.838,0.201,-1.430,0.889,0.394,-1.505,1.434,0.393,-0.983,1.406,-0.074,-1.465,1.455,0.016,-1.517,-0.020,0.266,-1.463,0.014,0.094,2019-07-20 17:04:07.365
0,0,0,2.415527,2.797859,2.019868,-1.389,0.837,0.202,-1.429,0.886,0.398,-1.503,1.432,0.395,-0.972,1.416,-0.064,-1.457,1.458,0.019,-1.517,-0.020,0.264,-1.462,0.015,0.095,2019-07-20 17:04:07.399
0,0,0,2.411179,2.793165,2.008509,-1.380,0.838,0.202,-1.424,0.885,0.397,-1.496,1.431,0.397,-0.958,1.425,-0.055,-1.445,1.463,0.022,-1.516,-0.019,0.263,-1.457,0.021,0.093,2019-07-20 17:04:07.433
0,0,0,2.405516,2.793118,2.004847,-1.378,0.835,0.204,-1.423,0.882,0.398,-1.496,1.428,0.398,-0.950,1.424,-0.048,-1.439,1.461,0.024,-1.517,-0.022,0.266,-1.453,0.023,0.094,2019-07-20 17:04:07.466
0,0,0,2.39882,2.770523,1.987358,-1.367,0.835,0.199,-1.405,0.886,0.387,-1.485,1.430,0.393,-0.933,1.421,-0.053,-1.422,1.464,0.020,-1.511,-0.020,0.268,-1.427,0.040,0.085,2019-07-20 17:04:07.500
0,0,0,2.391112,2.767841,1.988024,-1.365,0.829,0.204,-1.397,0.881,0.394,-1.482,1.424,0.401,-0.931,1.413,-0.049,-1.420,1.460,0.027,-1.511,-0.026,0.278,-1.416,0.036,0.088,2019-07-20 17:04:07.532
0,0,0,2.382544,2.758596,1.978123,-1.356,0.820,0.199,-1.384,0.870,0.392,-1.469,1.413,0.401,-0.921,1.397,-0.057,-1.410,1.453,0.027,-1.510,-0.034,0.290,-1.388,0.026,0.079,2019-07-20 17:04:07.566
0,0,0,2.372876,2.748089,1.970471,-1.349,0.819,0.195,-1.372,0.866,0.390,-1.458,1.409,0.403,-0.914,1.388,-0.064,-1.402,1.454,0.028,-1.501,-0.037,0.290,-1.351,0.016,0.080,2019-07-20 17:04:07.601
0,0,0,2.358617,2.733908,1.960122,-1.331,0.812,0.187,-1.353,0.857,0.387,-1.440,1.400,0.403,-0.905,1.373,-0.077,-1.390,1.447,0.028,-1.474,-0.040,0.285,-1.292,-0.001,0.069,2019-07-20 17:04:07.635
0,0,0,2.346689,2.717513,1.947188,-1.319,0.808,0.181,-1.335,0.852,0.380,-1.423,1.395,0.399,-0.894,1.365,-0.087,-1.376,1.443,0.024,-1.461,-0.042,0.277,-1.257,-0.010,0.060,2019-07-20 17:04:07.667
0,0,0,2.332833,2.701712,1.935578,-1.306,0.804,0.176,-1.316,0.846,0.376,-1.406,1.389,0.398,-0.883,1.354,-0.098,-1.363,1.438,0.022,-1.446,-0.044,0.270,-1.206,-0.021,0.046,2019-07-20 17:04:07.701
0,0,0,2.317626,2.681358,1.921422,-1.289,0.798,0.174,-1.292,0.839,0.374,-1.384,1.381,0.400,-0.870,1.343,-0.110,-1.345,1.434,0.023,-1.432,-0.045,0.265,-1.135,-0.030,0.031,2019-07-20 17:04:07.733
0,0,0,2.300632,2.645561,1.904558,-1.270,0.791,0.168,-1.259,0.836,0.358,-1.361,1.372,0.396,-0.857,1.333,-0.131,-1.324,1.428,0.019,-1.418,-0.048,0.256,-1.067,-0.037,0.005,2019-07-20 17:04:07.768
0,0,0,2.282264,2.615116,1.889539,-1.251,0.783,0.157,-1.230,0.831,0.344,-1.343,1.362,0.390,-0.843,1.324,-0.145,-1.305,1.422,0.013,-1.409,-0.051,0.244,-1.019,-0.041,-0.018,2019-07-20 17:04:07.800
0,0,0,2.26179,2.586776,1.870958,-1.231,0.777,0.148,-1.204,0.828,0.330,-1.325,1.355,0.380,-0.825,1.318,-0.156,-1.285,1.417,0.004,-1.396,-0.053,0.231,-0.980,-0.044,-0.035,2019-07-20 17:04:07.835
0,0,0,2.239381,2.541143,1.84859,-1.208,0.771,0.139,-1.163,0.830,0.313,-1.303,1.348,0.371,-0.808,1.318,-0.176,-1.262,1.414,-0.003,-1.394,-0.049,0.221,-0.933,-0.044,-0.051,2019-07-20 17:04:07.868
0,0,0,2.215259,2.487153,1.81596,-1.178,0.769,0.130,-1.115,0.838,0.296,-1.274,1.345,0.360,-0.779,1.323,-0.193,-1.230,1.413,-0.013,-1.389,-0.041,0.206,-0.904,-0.047,-0.055,2019-07-20 17:04:07.902
0,0,0,2.188946,2.424009,1.776643,-1.142,0.769,0.110,-1.061,0.849,0.268,-1.237,1.346,0.340,-0.749,1.333,-0.222,-1.195,1.415,-0.033,-1.384,-0.034,0.200,-0.890,-0.051,-0.052,2019-07-20 17:04:07.935
0,0,0,2.161224,2.403638,1.768922,-1.130,0.769,0.109,-1.042,0.854,0.264,-1.223,1.346,0.341,-0.744,1.337,-0.229,-1.187,1.416,-0.032,-1.389,-0.032,0.213,-0.893,-0.052,-0.041,2019-07-20 17:04:07.969
0,0,0,2.134657,2.362504,1.742639,-1.102,0.771,0.098,-1.005,0.861,0.250,-1.192,1.348,0.333,-0.723,1.346,-0.246,-1.162,1.419,-0.041,-1.387,-0.026,0.218,-0.888,-0.052,-0.031,2019-07-20 17:04:08.001
0,0,0,2.108933,2.305214,1.696761,-1.057,0.776,0.082,-0.951,0.871,0.234,-1.139,1.354,0.322,-0.683,1.357,-0.265,-1.117,1.423,-0.052,-1.369,-0.007,0.217,-0.881,-0.049,-0.028,2019-07-20 17:04:08.037
0,0,0,2.083778,2.294645,1.691404,-1.049,0.775,0.076,-0.940,0.870,0.229,-1.126,1.353,0.321,-0.681,1.359,-0.276,-1.112,1.422,-0.055,-1.367,-0.001,0.221,-0.892,-0.051,-0.026,2019-07-20 17:04:08.068
0,0,0,2.058597,2.245215,1.646101,-0.999,0.783,0.048,-0.888,0.876,0.218,-1.069,1.361,0.305,-0.643,1.374,-0.302,-1.070,1.429,-0.070,-1.320,0.028,0.224,-0.899,-0.047,-0.012,2019-07-20 17:04:08.103
0,0,0,2.033458,2.257597,1.629586,-0.976,0.785,0.034,-0.884,0.860,0.226,-1.048,1.360,0.297,-0.633,1.386,-0.318,-1.055,1.434,-0.076,-1.273,0.054,0.223,-0.919,-0.052,0.009,2019-07-20 17:04:08.136
0,0,0,2.008593,2.251813,1.599113,-0.946,0.788,0.024,-0.862,0.853,0.233,-1.022,1.362,0.290,-0.605,1.395,-0.327,-1.026,1.439,-0.082,-1.213,0.077,0.212,-0.924,-0.054,0.026,2019-07-20 17:04:08.170
0,0,0,1.983906,2.266284,1.590584,-0.938,0.789,0.030,-0.868,0.850,0.249,-1.018,1.363,0.296,-0.595,1.400,-0.320,-1.017,1.442,-0.076,-1.193,0.090,0.219,-0.930,-0.057,0.049,2019-07-20 17:04:08.203
0,0,0,1.958812,2.265086,1.556885,-0.906,0.793,0.016,-0.860,0.849,0.250,-0.995,1.369,0.281,-0.566,1.411,-0.333,-0.988,1.448,-0.089,-1.113,0.100,0.206,-0.920,-0.061,0.065,2019-07-20 17:04:08.237
0,0,0,1.933507,2.267244,1.52719,-0.876,0.793,0.008,-0.854,0.847,0.253,-0.973,1.373,0.270,-0.537,1.418,-0.340,-0.961,1.452,-0.099,-1.024,0.091,0.197,-0.913,-0.070,0.082,2019-07-20 17:04:08.270
0,0,0,1.90734,2.269125,1.501618,-0.851,0.791,0.007,-0.848,0.843,0.259,-0.951,1.374,0.265,-0.511,1.419,-0.343,-0.935,1.451,-0.103,-0.943,0.080,0.191,-0.894,-0.071,0.089,2019-07-20 17:04:08.306
0,0,0,1.880737,2.270842,1.480712,-0.829,0.788,0.010,-0.841,0.840,0.267,-0.930,1.374,0.265,-0.488,1.419,-0.341,-0.913,1.450,-0.103,-0.879,0.068,0.188,-0.876,-0.074,0.097,2019-07-20 17:04:08.337
0,0,0,1.853878,2.288338,1.451074,-0.805,0.783,0.007,-0.849,0.834,0.272,-0.906,1.375,0.257,-0.458,1.419,-0.346,-0.884,1.449,-0.110,-0.763,0.047,0.162,-0.863,-0.077,0.105,2019-07-20 17:04:08.371
0,0,0,1.817693,2.327488,1.413241,-0.772,0.776,0.000,-0.873,0.826,0.284,-0.877,1.373,0.244,-0.418,1.416,-0.353,-0.847,1.445,-0.121,-0.591,0.022,0.105,-0.851,-0.081,0.112,2019-07-20 17:04:08.417
0,0,0,1.790462,2.323438,1.378931,-0.737,0.767,-0.005,-0.858,0.818,0.282,-0.843,1.365,0.237,-0.380,1.408,-0.357,-0.811,1.436,-0.128,-0.511,0.010,0.077,-0.823,-0.090,0.110,2019-07-20 17:04:08.443
0,0,0,1.763253,2.329895,1.354312,-0.711,0.759,-0.009,-0.858,0.812,0.282,-0.820,1.360,0.231,-0.352,1.401,-0.358,-0.785,1.429,-0.134,-0.447,0.005,0.049,-0.807,-0.096,0.110,2019-07-20 17:04:08.478
0,0,0,1.73552,2.346736,1.31655,-0.673,0.750,-0.020,-0.870,0.811,0.278,-0.783,1.355,0.218,-0.310,1.394,-0.364,-0.747,1.419,-0.146,-0.331,0.014,-0.016,-0.795,-0.098,0.115,2019-07-20 17:04:08.511
0,0,0,1.707502,2.346395,1.298727,-0.650,0.748,-0.019,-0.866,0.815,0.280,-0.762,1.355,0.218,-0.290,1.393,-0.364,-0.727,1.417,-0.146,-0.289,0.019,-0.037,-0.784,-0.097,0.121,2019-07-20 17:04:08.544
0,0,0,1.679536,2.346787,1.273789,-0.616,0.748,-0.023,-0.865,0.822,0.281,-0.730,1.356,0.216,-0.263,1.392,-0.367,-0.700,1.415,-0.149,-0.242,0.020,-0.071,-0.776,-0.093,0.126,2019-07-20 17:04:08.578
0,0,0,1.651585,2.318092,1.225932,-0.557,0.743,-0.041,-0.835,0.822,0.265,-0.676,1.351,0.199,-0.214,1.384,-0.384,-0.649,1.409,-0.166,-0.226,0.005,-0.076,-0.775,-0.082,0.132,2019-07-20 17:04:08.612
0,0,0,1.622318,2.30385,1.200968,-0.523,0.750,-0.038,-0.820,0.833,0.269,-0.649,1.358,0.202,-0.187,1.389,-0.383,-0.621,1.414,-0.162,-0.234,-0.016,-0.063,-0.786,-0.064,0.137,2019-07-20 17:04:08.645
0,0,0,1.592871,2.291589,1.189965,-0.511,0.757,-0.036,-0.805,0.840,0.273,-0.635,1.366,0.206,-0.178,1.396,-0.383,-0.610,1.422,-0.159,-0.222,-0.009,-0.063,-0.772,-0.057,0.142,2019-07-20 17:04:08.679
0,0,0,1.563433,2.263419,1.161833,-0.468,0.761,-0.045,-0.777,0.842,0.263,-0.605,1.367,0.200,-0.150,1.400,-0.389,-0.580,1.424,-0.163,-0.225,-0.028,-0.062,-0.784,-0.042,0.116,2019-07-20 17:04:08.713
0,0,0,1.533883,2.223139,1.12886,-0.427,0.762,-0.058,-0.733,0.836,0.247,-0.569,1.365,0.186,-0.119,1.402,-0.404,-0.546,1.424,-0.178,-0.214,-0.039,-0.061,-0.769,-0.033,0.086,2019-07-20 17:04:08.745
0,0,0,1.504501,2.174089,1.096064,-0.388,0.763,-0.066,-0.673,0.832,0.237,-0.530,1.366,0.175,-0.087,1.404,-0.416,-0.512,1.426,-0.189,-0.196,-0.038,-0.055,-0.741,0.005,0.023,2019-07-20 17:04:08.779
0,0,0,1.475937,2.131136,1.072948,-0.364,0.767,-0.068,-0.620,0.831,0.232,-0.499,1.370,0.168,-0.065,1.406,-0.424,-0.488,1.431,-0.197,-0.190,-0.043,-0.029,-0.725,0.038,-0.022,2019-07-20 17:04:08.812
0,0,0,1.448774,2.09653,1.057903,-0.343,0.766,-0.061,-0.568,0.824,0.238,-0.469,1.367,0.172,-0.049,1.408,-0.425,-0.469,1.431,-0.194,-0.185,-0.054,0.011,-0.699,0.060,-0.067,2019-07-20 17:04:08.846
0,0,0,1.42234,2.050512,1.03875,-0.319,0.768,-0.066,-0.505,0.818,0.235,-0.435,1.366,0.167,-0.031,1.408,-0.435,-0.449,1.432,-0.201,-0.182,-0.068,0.036,-0.630,0.077,-0.099,2019-07-20 17:04:08.880
0,0,0,1.396562,1.976035,1.005888,-0.280,0.778,-0.083,-0.408,0.820,0.229,-0.385,1.371,0.160,-0.002,1.416,-0.449,-0.415,1.441,-0.208,-0.187,-0.084,0.037,-0.512,0.063,-0.127,2019-07-20 17:04:08.915
0,0,0,1.370939,1.916381,0.9911937,-0.254,0.771,-0.090,-0.317,0.808,0.226,-0.351,1.359,0.162,0.017,1.405,-0.454,-0.392,1.431,-0.206,-0.190,-0.097,0.031,-0.408,0.017,-0.168,2019-07-20 17:04:08.949
0,0,0,1.345564,1.854252,0.9820119,-0.240,0.771,-0.099,-0.243,0.810,0.210,-0.330,1.355,0.159,0.024,1.405,-0.463,-0.382,1.430,-0.208,-0.205,-0.098,0.014,-0.302,-0.018,-0.222,2019-07-20 17:04:08.983
0,0,0,1.320009,1.794437,0.9646537,-0.214,0.769,-0.112,-0.176,0.812,0.190,-0.303,1.348,0.152,0.040,1.403,-0.476,-0.362,1.427,-0.214,-0.202,-0.098,-0.004,-0.206,-0.039,-0.279,2019-07-20 17:04:09.018
0,0,0,1.294442,1.750761,0.9531323,-0.200,0.770,-0.126,-0.135,0.818,0.169,-0.288,1.346,0.141,0.048,1.405,-0.491,-0.352,1.427,-0.224,-0.206,-0.095,-0.021,-0.148,-0.046,-0.326,2019-07-20 17:04:09.052
0,0,0,1.268246,1.674544,0.9310849,-0.172,0.769,-0.136,-0.059,0.829,0.142,-0.258,1.339,0.134,0.068,1.406,-0.502,-0.328,1.425,-0.230,-0.207,-0.090,-0.026,-0.037,-0.052,-0.398,2019-07-20 17:04:09.085
0,0,0,1.241783,1.613032,0.9052702,-0.140,0.765,-0.146,0.000,0.834,0.111,-0.225,1.332,0.126,0.091,1.411,-0.519,-0.299,1.422,-0.236,-0.194,-0.090,-0.033,0.038,-0.052,-0.453,2019-07-20 17:04:09.119
0,0,0,1.214381,1.547401,0.8746119,-0.102,0.761,-0.163,0.063,0.839,0.077,-0.189,1.320,0.113,0.118,1.418,-0.535,-0.268,1.420,-0.245,-0.181,-0.086,-0.046,0.113,-0.047,-0.503,2019-07-20 17:04:09.153
0,0,0,1.186347,1.483055,0.8307368,-0.059,0.763,-0.187,0.122,0.852,0.043,-0.152,1.316,0.094,0.159,1.427,-0.552,-0.229,1.423,-0.263,-0.182,-0.072,-0.054,0.163,-0.049,-0.516,2019-07-20 17:04:09.186
0,0,0,1.157999,1.466495,0.8175609,-0.051,0.767,-0.194,0.132,0.860,0.034,-0.149,1.318,0.090,0.170,1.435,-0.553,-0.221,1.428,-0.268,-0.203,-0.061,-0.049,0.164,-0.052,-0.503,2019-07-20 17:04:09.220
0,0,0,1.127893,1.428079,0.7838292,-0.022,0.774,-0.211,0.161,0.870,0.010,-0.123,1.323,0.076,0.199,1.450,-0.562,-0.195,1.436,-0.280,-0.214,-0.044,-0.051,0.171,-0.058,-0.494,2019-07-20 17:04:09.253
0,0,0,1.098202,1.391904,0.7389063,0.023,0.776,-0.241,0.199,0.868,-0.021,-0.083,1.320,0.054,0.240,1.459,-0.580,-0.155,1.436,-0.301,-0.197,-0.029,-0.060,0.196,-0.057,-0.496,2019-07-20 17:04:09.286
0,0,0,1.068704,1.366096,0.6922345,0.057,0.788,-0.263,0.224,0.873,-0.037,-0.047,1.331,0.041,0.282,1.478,-0.591,-0.116,1.447,-0.315,-0.187,-0.003,-0.059,0.189,-0.051,-0.486,2019-07-20 17:04:09.321
0,0,0,1.039562,1.369681,0.6732482,0.067,0.784,-0.278,0.222,0.865,-0.046,-0.035,1.331,0.032,0.299,1.483,-0.598,-0.102,1.445,-0.325,-0.182,0.011,-0.056,0.178,-0.055,-0.475,2019-07-20 17:04:09.354
0,0,0,1.010787,1.376738,0.6448497,0.089,0.786,-0.285,0.226,0.856,-0.046,-0.016,1.333,0.027,0.325,1.495,-0.599,-0.078,1.449,-0.328,-0.157,0.033,-0.046,0.174,-0.056,-0.446,2019-07-20 17:04:09.387
0,0,0,0.9837317,1.387729,0.6093988,0.109,0.785,-0.297,0.232,0.840,-0.046,0.007,1.331,0.015,0.357,1.508,-0.610,-0.047,1.453,-0.338,-0.128,0.054,-0.052,0.169,-0.057,-0.425,2019-07-20 17:04:09.421
0,0,0,0.9579777,1.394678,0.546002,0.149,0.784,-0.332,0.246,0.820,-0.060,0.046,1.328,-0.016,0.415,1.523,-0.637,0.007,1.459,-0.368,-0.057,0.085,-0.092,0.171,-0.058,-0.412,2019-07-20 17:04:09.459
0,0,0,0.9336848,1.424414,0.5122113,0.161,0.783,-0.332,0.224,0.808,-0.052,0.052,1.331,-0.024,0.447,1.538,-0.636,0.032,1.465,-0.376,-0.002,0.099,-0.114,0.159,-0.057,-0.374,2019-07-20 17:04:09.488
0,0,0,0.9105209,1.448777,0.4846209,0.175,0.784,-0.325,0.207,0.802,-0.037,0.059,1.335,-0.021,0.476,1.547,-0.627,0.055,1.469,-0.374,0.052,0.095,-0.136,0.157,-0.060,-0.346,2019-07-20 17:04:09.520
0,0,0,0.8885223,1.468143,0.4578265,0.188,0.786,-0.323,0.190,0.799,-0.028,0.068,1.340,-0.023,0.504,1.555,-0.625,0.077,1.472,-0.377,0.112,0.081,-0.160,0.157,-0.066,-0.321,2019-07-20 17:04:09.554
0,0,0,0.867405,1.466478,0.4168029,0.214,0.792,-0.337,0.184,0.803,-0.038,0.089,1.350,-0.042,0.542,1.568,-0.635,0.109,1.482,-0.394,0.184,0.065,-0.194,0.171,-0.068,-0.318,2019-07-20 17:04:09.587
0,0,0,0.8468973,1.48925,0.3889639,0.231,0.787,-0.336,0.158,0.799,-0.032,0.100,1.351,-0.048,0.573,1.573,-0.633,0.135,1.480,-0.399,0.275,0.035,-0.232,0.173,-0.079,-0.300,2019-07-20 17:04:09.621
0,0,0,0.8277147,1.504239,0.3602501,0.245,0.786,-0.336,0.135,0.804,-0.027,0.111,1.358,-0.053,0.603,1.583,-0.631,0.159,1.484,-0.401,0.373,0.020,-0.270,0.182,-0.077,-0.286,2019-07-20 17:04:09.656
0,0,0,0.8097347,1.509558,0.3429948,0.259,0.786,-0.332,0.130,0.807,-0.021,0.123,1.361,-0.052,0.623,1.588,-0.627,0.177,1.484,-0.399,0.427,0.012,-0.285,0.194,-0.078,-0.281,2019-07-20 17:04:09.688
0,0,0,0.7936219,1.514596,0.3189987,0.276,0.783,-0.333,0.119,0.811,-0.023,0.138,1.364,-0.058,0.648,1.593,-0.629,0.199,1.484,-0.402,0.496,0.003,-0.317,0.204,-0.079,-0.279,2019-07-20 17:04:09.722
0,0,0,0.7787971,1.51445,0.2895067,0.297,0.781,-0.337,0.110,0.817,-0.032,0.156,1.368,-0.066,0.677,1.601,-0.635,0.225,1.485,-0.408,0.573,0.003,-0.347,0.215,-0.081,-0.277,2019-07-20 17:04:09.755
